,title,title_label,description,description_label
186,  올  분기에 세계 최초    글라스  선보인다,1,  엔리얼과 함께  글래스 온라인 앱  개발 세미나 개최  유플러스는  코로나 로 인한 언택트 시대에 맞춰 엔리얼과 함께  글래스 온라인 앱  개발 세미나를 개최한다   일 오전  시  분부터 한 시간 동안  ,1
187,  포커스  소형준 이민호 허윤동  신인 활약에 생기 넘치는  리그,1,신종  코로나 바이러스 감염증 코로나 으로 인한 무관중 경기와의 연관성도 흥미롭다  허구연 위원은  신인 투수들이 관중이 많은 경기장을 처음 경험하면 긴장하거나 붕 뜨기 쉽다 며  만약  만 명 이상의 관중이  ,1
188,서초구청 입구에 설치된 발열체크 로봇,1, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1
189,일본 외무상  한국   제소에  결론은 안 나 무슨 생각일까 ,0,시 주석의 국빈 방일은 당초 올해  월로 예정됐다가 신종  코로나 바이러스 감염증 코로나  확산 여파로 연기됐습니다  그는 시 주석의 방일 시기에 대해  월로 예정된  주요  개국  정상회의가 먼저 오는 것은 틀림이  ,1
190, 년  민주항쟁이 울산에서 더 뜨거웠던 이유,1,울산기념사업위원회는  코로나 로 국가적 위기 속에 진행되는 민주항쟁 기념식이라 생활속  이어  아울러  코로나  이후 변화할 세상에서 가장 모범적인 방역과 극복으로 세울 새로운 이정표에 국민 모두와  ,1
191, 셀트리온    이상 상승    치료제 사업도 주목   유진투자증권   ,1,대해  코로나  항체 치료제를 개발 중인 셀트리온이 동물대상 효능 시험에서 의미 있는 결과를 도출   코로나  항체치료제도 개발 완료 후 글로벌 판매는 셀트리온헬스케어가 담당 이라고 분석하며  투자의견   ,1
192,거리두고 앉아 폴킴 공연보는 의료진들,0, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
193,청와대  카타르  선 수주  경제외교의 결실 ,1,윤 부대변인은  정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에  코로나 신종  코로나 바이러스 감염증  진단 장비를 공급했다 며  양국 신뢰가  선 수주라는 열매를 맺는 토대가 됐다  ,1
194,똑똑한 로봇의 발열체크,1, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1
195,안면온도 측정하는  로봇,1, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1
196,   주 금빛  나노칩 기술 적용  코로나  진단키트 사업 본격화 나서,0,   주 금빛이 나노칩 기술을 적용한  코로나  진단키트의 국내 및 아시아 시장 공략에 나선다   는 이스라엘 벤구리온 대학     교수 측과  코로나  즉석 진단기기 사업에 대한 업무협약 를 이스라엘  ,1
197, 금강전설  의왕시에 성금  만원 기탁,0,임현 에서  코로나 로 인해 어려움을 겪고 있는 저소득층을 위해 사용해 달라며  일 의왕시에 성금  만원을 기부했다  임현 대표는  코로나   로 더욱 어려움을 겪고 있는 저소득층과 함께 하고자 성금을 기탁하게 되었다  ,1
198,국내 첫 임상  코로나  백신 놓고  서 소송전,1,신종  코로나  백신 임상시험 중인 이노비오 백신 생산하는   상대  서 소송  백신 대량생산 정보 공개  신종  코로나  바이러스 백신을 둘러싸고 소송이 벌어졌다  개발회사인 이노비오가 백신 제조를 맡은 국내  ,1
199,  베트남 빈홈즈  호치민  구에 저층주택 판매,0,빈홈즈의 응웬 둑 관 영업담당 부 는 이번 행사에서   신종  코로나  바이러스 확산으로 세계와 아시아의 경제는 크게 침체됐으나  베트남은 여전히 유망한 투자처 라면서  베트남에서도 특히  구는 향후 발전  ,1
200,김산 무안군수  개학맞이  코로나  예방 캠페인 실시,0,전남 무안군 군수 김 산 은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이  코로나  예방 캠페인을 실시했다고 밝혔다   코로나  안전캠페인 남악초등학교 이번 캠페인은 초등학교가 학년별로 단계적으로  ,1
201, 번가  전북 농특산물 기획전 연다 신동진 쌀 아리울 떡 할인,0,이상호  번가 사장은  코로나 의 장기화로 농산물 유통과 전반적인 소비심리가 위축된 상황에서 전라북도의 품질 좋은 상품들을 고객에게 선보이고 지역경제 활성화를 돕게 돼 뜻깊게 생각한다 며  판로 개척에  ,1
202,웰크론  케어온베이직마스크     승인,0,웰크론그룹 관계자는  코로나 가 전세계적으로 여전히 확산되고 있는 가운데  이번 케어온밸브마스크의  국내 및 각 국가의 요청에 빠르게 대응하여  코로나  예방에 적극 기여하는 기업이 되겠다 고 말했다 ,1
203,대학로 연극  리미트 에 배우 김민교 출연이 확정 ,0,연극  리미트 의 연출자로써  리미트 에 대한 애정과 사랑이 남다른 김민교는  연극을 통해  코로나 로 인해 지친 관객들에게 밝은 웃음과 긍정적인 에너지를 선물해주고 싶다 고 말했다   리미트 는 대학로  ,1
204, 생방송오늘저녁 파김치장어뚝배기 닭볶음탕 눈중풍,0, 코로나  극복   인 여름 보양식   우리 집 늦둥이  하이에나 남매   매운 꽃이 몸에 좋다  약이 되는 꽃     슬기로운 외식생활   코로나  극복   인 여름 보양식  코로나 에 예년보다 빨리 찾아온 더위로 지친 사람들을  ,1
205,광주시의회 행정자치위원회   구 적십자병원 및  자유공원  현장방문,0,행자위 현장방문   자유공원  또한 현재  코로나 로 인해 광주시민의 불안감이 상당히 높으니  추진되고  행자위 현장방문   자유공원  김익주 행정자치위원장은  올해는  코로나  사태 등 여러 가지 힘든 상황이  ,1
206, 기자수첩  불평등 화두  심상정이 묻고 김종인이 답하다,0, 코로나 로 우리의 일상은 완전히 바뀌었다  경제 흐름과 정책  국가 기조는 이제 모두  포스트  코로나 에 초점이 맞춰졌다  이미 정부와 지자체는 한 차례 긴급재난지원금을 지급해 경제 활성화에 나섰다  하지만 정치권  ,1
207,청와대  과학기술 투자 강화해  기술 역량 기반한 글로벌 선도형 경제 만들 ,0,포스트  코로나  시대를 대비해 우리 경제를 글로벌 선도형 경제로 변화하기 위해 앞으로도 과학기술을  포스트  코로나  시대 경제위기 극복방안으로 제시한  선도형 경제  실현 가능성을 상징적으로 보여줬다는데  ,1
208,다단계식 건강용품업체  리치웨이  관련 최소  명 확진 상보 ,1,다단계식 건강용품 판매업체  리치웨이 와 관련된 신종  코로나 바이러스 감염증 코로나  확진자가  일 오전까지 최소  명으로 확인됐다  특히 이 업체는 노인들이 많이 방문하는 것으로 알려져 고위험군 고령  ,1
209,괴산 청천푸른내상인협동조합  시장내에  버섯한끼  운영,0,그러면서  많은 분들이 오셔서 버섯이 들어간 색다른 건강 분식을 맛보시고  빼어난 자연경관을 자랑하는 괴산에서  코로나 로 지친 심신을 치유하는 기회도 가져 보시기 바란다 고 당부했다 ,1
210,서울시  자영업자 생존자금  월  만 원 지급 시작,1,서울시는  일 신종  코로나 바이러스 감염증 코로나 으로 어려움을 겪는 매출  억 원 미만 영세소상공인  곳에  자영업자 생존자금   차 지급을 시작한다고 밝혔다  이번 수혜 대상 중  인 자영업자가 총  ,1
211,셀트리온  유럽학회 류마티스 관절염 환자 대상 램시마  임상 연구 발표,0, 는  일부터  일까지 독일 프랑크푸르트에서 열릴 예정이었으나  코로나 로 인해 온라인으로  특히 셀트리온헬스케어는  코로나 로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한  ,1
212,세정그룹   코로나  의료진 응원  덕분에 챌린지  캠페인 동참,0,패션기업 세정그룹은 지난달  일  코로나  치료와 확산 방지를 위해 힘쓰는 대한민국 모든 의료진에 대한  박순호 세정 회장은  코로나 를 극복하기 위해 신속한 대처로 앞장서고 있는 정부 관계자와 밤낮없이 헌신하는  ,1
213,국민  명 중  명  차 재난지원금 필요해 ,1,이에 정의당 심상정 대표는  일 국회에서 열린 상무위원회에서  코로나  민생 절벽에 대비하는 획기적인  최근 언론 인터뷰를 통해 이 지사는  코로나 가 종식되더라도 경제는 상당 기간 나빠질 가능성이 있기  ,1
214,청와대  카타르  수주는 문대통령과 정부의 경제외교 결실 ,0,그는 정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에  코로나  진단  카타르에  코로나    관련 진단 장비 공급과  방역 경험 공유 등 양국 간 협력의 범위를 확대했다 고 했다  또  ,1
215,조봉환 소진공 이사장  임직원과  전통시장 소비 활성화  구슬땀,0,인해  코로나 로 큰 타격을 입었던 전통시장에 서서히 활기가 돌고 있다 며  이 활기가 계속 이어질 수 있도록 지속적인 관심이 필요하다 고 말했다  이에 대해 조 이사장은  전국 전통시장이  코로나 로 매우 힘든 시기를  ,1
216, 기능 탑재된 로봇  발열체크,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1
217,발열 체크하는  로봇,1, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1
218, 언택트  수혜주   주가는 왜 안 오를까,0,올해는  코로나  이후  언택트 비대면 가 새로운 테마로 떠오르면서 언택트의 기반이 되는  올해는 특히  코로나  팬데믹으로 인해 글로벌 통신사들의 투자규모가 위축된 영향이 컸다  기대감은  ,1
219,이상직  민주당 전북도당위원장 합의추대에 공감,1,이상직 의원은  코로나  등으로 국난 극복이 최대 이슈가 된 상황에서 경선보다는 합의 추대를 통한 선출방식이 좋겠다는 의견에 뜻을 같이했다 고 말했다  민주당 도당 위원장직에는 전주을 이상직 의원과 전주병  ,1
220,조봉환  시장 방문객 많이 늘어나 모바일상품권 장보기,0,조 이사장은  전국의 전통시장이  코로나 로 매우 힘든 시기를 보냈는데  월부터 최근까지 전통시장  여곳을 돌아보니 실제로 방문객들이 많이 늘어난 모습이었다 며  앞으로 대한민국 동행세일과 같은 공동 마케팅  ,1
221, 발열체크도 스마트하게 ,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1
222,화성도시공사  실내 외 공공시설 개방운영 중단,0,공공시설을  코로나 의 수도권 집단 발생에 따라 오는  월  일까지 운영을 일시 중단하기로 했다  금번  이용중단 기간은 향후  코로나  상황에 따라 연장될 수 있으며  재개장 일정은 관련 부처 지침 및 지자체 지역 감염  ,1
223,인천 개척 교회 관련 확진자  명 등  명 추가 감염,0,인천시는 미추홀구 거주자인  살   씨와 연수구에 사는 목사  살   씨가  코로나    확진 판정을 받았다고 밝혔습니다    씨는 개척교회 집단 감염으로 양성 판정을 받은 미추홀구 목사와 지난달  일부터 세 차례 같이  ,1
224,라파스  에이비온과  코로나   백신 개발 착수,0,라파스가 에이비온과 손잡고   마이크로어레이 패치로 신종  코로나 바이러스 감염증 코로나  백신 개발에 나선다  라파스는 패치 형태로 개발하는  코로나  백신으로 올해 안에 전임상에 진입할 계획이다   일  ,1
225, 평창  여름에 더 시원한 곳   억원대 분양가  평창 엘리엇 아파트 눈길,1, 시간 상담문의가 가능하며  신종 코로나 바이러스 감염증 코로나  확산 방지를 위해 사전 예약제로 운영되고 있기 때문에 사전 방문 예약은 필수이다  문의사항은 대표번호로 문의하면 자세한 안내를 받을 수 있다 ,1
226,안산시  선제적 방역활동으로 지역사회 확산방지 총력,0, 안산시가 수도권을 중심으로  코로나 집단 감염이 산발적으로 발생하고 있는 가운데 모든 행정력을  내  코로나  방역부스 를 별도 설치해 방역 및 생활 수칙에 대한 홍보 현수막을 게시하고 마스크 등 방역물품을  ,1
227,  김해에 제 데이터센터 건립한다,0, 은 자체 보유한 통합 클라우드 서비스  의 사업 확대와 함께  포스트  코로나  시대로 본격화된 디지털 전환으로 클라우드 수요 급증이 예상됨에 따라  의 데이터 수용 능력을 넘어선 새로운  데이터  ,1
228,안성시   코로나  추경  억 원 예산 긴급 편성,0,안성시청 전경  안성시는  코로나 로 피해를 입은 소상공인들의 경영 안정을 위해 긴급 생활안정자금을 지급위해  코로나  추경을 통해  억 원의 예산을 긴급 편성했다  시에 따르면  년  월 대비  년  월  ,1
229,일본 전범기업 자산 현금화 본격화 한일관계 우려 커져,0,특히 요즘에는 한일 양국이 모두 신종  코로나 바이러스 감염증 코로나  확산에 대응하느라 강제징용 해법 찾기를 사실상 중단한 분위기다  더구나 최근 일본이 수출규제 조치를 취소하지 않으면서 갈등이 고조되는  ,1
230,오산시 드림스타트   칼림바 익히기  프로그램 실시  ,0,칼림바는 맑고 청아한 소리가 나며 악보집만으로도 손쉽게 익힐 수 있어 요즘  코로나  취미생활로 인기가 많은 악기다  프로그램 운영은 드림스타트 아동과 부모에게 일주일 단위로 연주곡 미션을 주고 악보집의  ,1
231,인천 미추홀구   작은극장돌체  학산소극장 공연 인터넷으로 공개,0, 코로나  여파로 무관중으로 진행된 올해 첫 공연은 작은극장돌체의  최용민의 재즈스토리 와 학산소극장의  김정식 미추홀구청장은  코로나  상황이 빨리 끝나 문화예술 공연을 직접 관람할 수 있는 날이 곧 오길  ,1
232,창업진흥원   스타트업 이슈 트렌드 매주 카드뉴스로 제공,0,스타트업 주간 이슈 리포트는  코로나  등 급변하는 스타트업 생태계를 주기적으로 모니터링해 적시성  트렌드 와  포스트  코로나  시대 국내외 스타트업 정책  등 다양한 주제를 기획해 선보일 예정이다  이순배  ,1
233,보청기  구입보다 사후관리가 더 중요,0,스타키라이프에서는 신제품 보청기  착용시 전혀 보이지 않는 초소형 고막형 보청기  인공지능 보청기를 일 무료체험 할 수 있는 기회를 제공하고 있으며  코로나 로 어려운 시기 함께 극복하고자 한쪽 구입 시   양쪽  ,1
234, 더벨 저축은행  중기 리테일 가파른 성장,1, 코로나  사태 속에서 빠르게 몸집을 키웠지만 건전성 지표는 되레 개선될 만큼 우량해졌다는 평가다  여기에  코로나  사태 여파로 캐피탈사에서 대출이 어려워진 중기 고객들이 저축은행으로 발길을  ,1
235,재고 면세품 팔아도 깜깜 면세점업계 유급휴직 확산,0,면세점업계가  코로나  여파에 유급휴직을 확대하고 있다   코로나  장기화로 매출이 회복될 기미를 보이지 않는 만큼 인건비 절감에 나선 것으로 분석된다   일 업계에 따르면 신라면세점은 이달 중순부터 서울 본점  ,1
236,오산시환경보전시민위원단 오산남부장애인주간보호센터  장애인 복지 증진 위 ,0,박미순 회장은  코로나 로 온 국민이 어려움을 겪고 있는 시기에 역설적이게도 멍들은 지구는 되살아나고 생물은 더욱 활기차게 생동하고 있다 며   더 이상 지구가 인간의 전유물이 아니라는 것을 인식하고 환경을  ,1
237,오산시  오산지역화폐  한국의 가장 사랑받는 브랜드 대상  수상  ,1,곽상욱 오산시장은  코로나 로 침체된 지역경제 활성화를 위해 지역 내 소비를 촉진하고 소상공인 및 영세 자영업자에게 활력을 불어 넣는 계기가 됐으면 한다 며   이번 대상 수상을 계기로 앞으로도 더 사랑받는  ,1
238,서울시  포스트  코로나  이끌 바이오 언택트 유망기업 글로벌 세일즈,0,서울시는  일 온라인 국제회의   글로벌 서밋  에서  포스트  코로나  시대를 이끌 서울의 유망   포스트  코로나  시대 새로운 산업 모델이 될 우리 기업의 잠재력을 확인할 수 있을 것으로 기대했다  ,1
239,오산사회적경제협의회   코로나  취약계층 물품 지원나서,0,오산사회적경제협의회가  코로나  취약계층에게 물품 지원 협약을 체결하고 기념촬영을 하고 있다   오산사회적경제협의회 회장 이규희 가  코로나 로 어려움을 겪고 있는 지역 취약계층 지원을 위해 오산시  개동  ,1
240, 군위 자두빵   순천만 갈대 업싸이클   로컬 크리에이터  됐다,0,신종  코로나  바이러스 감염증 코로나 로 지역 간 이동마저 자유롭지 않아 경제적으로 더욱 어려운 요즘 그동안 지역의 특성을 살려 곳곳에 숨어 있는 아름다운 자연과 문화를 상품화해 주목을 받았던 지역 창업자들이  ,1
241,심상정  슈퍼여당 독주는 독배 협력정치 해야 해 ,0,통합당을 향해서는  코로나  재난의 엄중한 시기에 나치와 독재를 운운하며 또 보이콧 카드를 만지작거리는 것은 국민의 바람과 거꾸로 가는 것 이라고 지적했다  아울러  보이콧이  대에도 반복된다면 통합당은 국민에게  ,1
242,이천시  순번대기 로비 확장으로 시민호응 커,0,특히  더워지는 날씨와  코로나 의 확산에 따른 생활 속 거리두기의 일환으로 민원인의 접촉을 최소화하고   여가지의 다양한 화초와 녹색식물이 가득하여 종합민원실을 찾는 시민들의 심미적인 안정감까지 주고 있다  ,1
243,이천라이온스클럽  사랑의 국수 마스크 전달,1, 코로나    확산 방지를 위해 경제적으로 어려움을 겪고 있는 취약계층에게 도움이 되길 바란다 고 말했다  이춘석 창전동장은  코로나   로 기부 활동이 위축되고 있는 상황에 관내 어르신과 취약계층이 건강하게 지낼  ,1
244,포카리스웨트   스웨트 온  온라인 캠페인 활발,0, 코로나 의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어  온택트  마케팅이  김정희 동아오츠카  스웨트 온  캠페인 담당자는  코로나 로 인해 집콕을 할 수 밖에 없는 상황에서  ,1
245,일본 전범기업 자산 현금화 본격화 한일관계 우려 커져,0,특히 요즘에는 한일 양국이 모두 신종  코로나 바이러스 감염증 코로나  확산에 대응하느라 강제징용 해법 찾기를 사실상 중단한 분위기다  더구나 최근 일본이 수출규제 조치를 취소하지 않으면서 갈등이 고조되는  ,1
246,창업진흥원   스타트업 이슈 트렌드 매주 카드뉴스로 제공,0,스타트업 주간 이슈 리포트는  코로나  등 급변하는 스타트업 생태계를 주기적으로 모니터링해 적시성  트렌드 와  포스트  코로나  시대 국내외 스타트업 정책  등 다양한 주제를 기획해 선보일 예정이다  이순배  ,1
247,포카리스웨트   스웨트 온  온라인 캠페인 활발,0, 코로나 의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어  온택트  마케팅이  김정희 동아오츠카  스웨트 온  캠페인 담당자는  코로나 로 인해 집콕을 할 수 밖에 없는 상황에서  ,1
248,재고 면세품 팔아도 깜깜 면세점업계 유급휴직 확산,0,면세점업계가  코로나  여파에 유급휴직을 확대하고 있다   코로나  장기화로 매출이 회복될 기미를 보이지 않는 만큼 인건비 절감에 나선 것으로 분석된다   일 업계에 따르면 신라면세점은 이달 중순부터 서울 본점  ,1
249, 내포 충남도  마스크 하루  만장 생산 공장 유치,0,양 지사는  코로나  인해 지금도 마스크 수급이 원활하지는 않지만  톱텍에서 본격적으로 마스크 생산이 시작되면 도내 안정적인 마스크 수급에도 많은 도움이 되고  공적마스크 외에 충남도 자체 비축물량  만장  ,1
250,오산시  오산지역화폐  한국의 가장 사랑받는 브랜드 대상  수상  ,1,곽상욱 오산시장은  코로나 로 침체된 지역경제 활성화를 위해 지역 내 소비를 촉진하고 소상공인 및 영세 자영업자에게 활력을 불어 넣는 계기가 됐으면 한다 며   이번 대상 수상을 계기로 앞으로도 더 사랑받는  ,1
251, 더벨 카카오뱅크의  아무도 가보지 않은 길 ,0,언택트 비즈니스로 분류되는 만큼 포스트  코로나  시대에 성장 잠재력이 무궁무진하기도 하다  지점 하나 없이 모바일 플랫폼만으로 금융서비스가 원활히 제공될 수 있음을 입증했다  카카오뱅크가 만들어 놓을  의  ,1
252,충남도  하루  만장 생산 규모 마스크 공장 유치,0,양승조 충남지사는  신종  코로나 바이러스 감염증 코로나 으로 인해 지금도 마스크 수급이 원활하지는 않지만 톱텍에서 본격적으로 마스크 생산이 시작되면 도내 안정적인 마스크 수급에도 많은 도움이 되고  ,1
253, 더벨 은행권  바젤  신용리스크 조기도입 신청  봇물 ,0,당초  년  월로 예정됐지만 최근  코로나  여파로  년 늦췄다  그러나 금융당국은 국내 은행들 중 신용리스크 조기도입을 희망하는 은행들에 한해서 규제 적용을 허용해주기로 했다  최근  코로나  여파로 은행들의  ,1
254,안성시   코로나  추경  억 원 예산 긴급 편성,0,안성시청 전경  안성시는  코로나 로 피해를 입은 소상공인들의 경영 안정을 위해 긴급 생활안정자금을 지급위해  코로나  추경을 통해  억 원의 예산을 긴급 편성했다  시에 따르면  년  월 대비  년  월  ,1
255,인천 미추홀구   작은극장돌체  학산소극장 공연 인터넷으로 공개,0, 코로나  여파로 무관중으로 진행된 올해 첫 공연은 작은극장돌체의  최용민의 재즈스토리 와 학산소극장의  김정식 미추홀구청장은  코로나  상황이 빨리 끝나 문화예술 공연을 직접 관람할 수 있는 날이 곧 오길  ,1
256,개척교회 관련 확진  명 수도권 중심 산발적 감염확산 ,0,인천 개척교회에서 열린 모임과 관련해 파악된  코로나  확진자는 현재까지  명입니다  특히 수도권을  최근 개척교회에서 열렸던 집단부흥회와 관련한  코로나  확진자가 모두  명으로 늘었습니다  어제 방역 당국이  ,1
257,보청기  구입보다 사후관리가 더 중요,0,스타키라이프에서는 신제품 보청기  착용시 전혀 보이지 않는 초소형 고막형 보청기  인공지능 보청기를 일 무료체험 할 수 있는 기회를 제공하고 있으며  코로나 로 어려운 시기 함께 극복하고자 한쪽 구입 시   양쪽  ,1
258,교육부  온라인 공개강좌   개 선도대학 개 신규강좌 선정,1, 코로나 의 확산을 막기 위해 원격수업이 활성화하면서 올해  월 수강신청 건수는  만  건  회원  특히 올해는  코로나  상황을 반영해 서울대와 고려대 등에서 신종 바이러스 이해  건강보건 증진  전염병 대응  ,1
259,화성도시공사  실내 외 공공시설 개방운영 중단,0,공공시설을  코로나 의 수도권 집단 발생에 따라 오는  월  일까지 운영을 일시 중단하기로 했다  금번  이용중단 기간은 향후  코로나  상황에 따라 연장될 수 있으며  재개장 일정은 관련 부처 지침 및 지자체 지역 감염  ,1
260,라파스  에이비온과  코로나   백신 개발 착수,0,라파스가 에이비온과 손잡고   마이크로어레이 패치로 신종  코로나 바이러스 감염증 코로나  백신 개발에 나선다  라파스는 패치 형태로 개발하는  코로나  백신으로 올해 안에 전임상에 진입할 계획이다   일  ,1
261,안산시  선제적 방역활동으로 지역사회 확산방지 총력,0, 안산시가 수도권을 중심으로  코로나 집단 감염이 산발적으로 발생하고 있는 가운데 모든 행정력을  내  코로나  방역부스 를 별도 설치해 방역 및 생활 수칙에 대한 홍보 현수막을 게시하고 마스크 등 방역물품을  ,1
262, 삐빅  이마에 대니  도 지금 댄 건  스마트폰 입니다,1,신종  코로나 바이러스 감염증 코로나  확산으로 체온 측정의 중요성이 대두한 시대상 반영이자  또 하나의 새로운 기술을 탑재했다는 점에서  분야에 관심 있는 누리꾼들의 시선도 쏠린다  다만  이 스마트폰의  ,1
263,복지부서 질본 승격시킨다더니 손발 잘라내 거꾸로 가는 질병관리청  국민청 ,0, 세종 뉴스핌  윤창빈 기자   정은경 질병관리본부장이  일 오후 세종시 정부세종청사에서 신종  코로나 바이러스 국내 발생현황 브리핑을 하고 있다      이어  복지부는 복수차관 도입과 함께 보건의료  ,1
264,사회연대은행 모간   코로나  소상공인 온라인 판로개척에 협력,1,사회연대은행은  모간과 함께  코로나  사태로 어려움을 겪고 있는 소상공인들을 지원하기 위해 온라인   코로나 로 인한 소비 위축 및 비대면 소비 등으로 소비시장의 판도가 변화되면서 특히 영세소상공인들이 힘든  ,1
265,올 여름 첫 폭염 특보 대구 경산 최고   예보,1,이런 더위가 더 힘든 건  코로나  때문입니다  특히 경로당 같은 무더위쉼터도 운영하지 않아 홀몸  적어도  시간에 한 번은 환기해야  코로나 는 물론이고  호흡기 질환을 막을 수 있습니다  지금까지 대구 동성로에서  ,1
266,포스코갤러리  제  회 포항미술협회 정기전 개최,0,이번 정기전을 통해  코로나  사태로 지쳐있는 마음을 위로할 편안하고 감성적인 작품들을 감상할 수 있다  또한 회화  서예  조소 등 전 장르에 걸쳐 개성 넘치는 작품들도 다수 있어 지역 미술문화의 현 주소를 가늠하는  ,1
267,국내 최대 규모  웨비나      주간 열려,0,매년 대형  컨퍼런스를 개최해온 마이다스인은  코로나  감염 방지와 올바른   문화 확산을 위해 올해는  포스트  코로나  시대 채용 브랜드 전략  언택트 채용 후기 등을 공유한다  마이다스인은  영화평론가가  ,1
268,면세점 재고품 호황 판매기간 연장 고려 ,0,이번 재고 면세품의 국내 판매는  코로나 로 심대한 타격을 입은 면세업계를 위한 관세청의 결정에 따른 것이다  면세업체들은 올  월부터 확산된  코로나  여파로 지난  분기에 대규모 적자를 기록했다   분기에는 상황이  ,1
269,롯데 프리미엄 아울렛 이천점  중고 리퍼브 전문샵  올랜드  오픈,1,실제로   코로나 의 영향으로 오프라인 시장이 침체에 빠진 지난  월에도  프라이스 홀릭 과  리씽크  매장은 한달 평균  억 이상의 매출을 기록했으며  이러한 매출 수치는 백화점 내 유명 브랜드 수준과 비슷한  ,1
270, 캐피탈  한국 과  월 쉐보레 콤보 할부 프로그램 시행,0, 선수금  만원 기준  아울러  쉐보레는  월에 이어  월에도  코로나 로 인한 어려움 속에서도 수고하고 있는 이들을 격려하기 위해  우리들의 히어로 여러분을 쉐보레가 응원합니다          ,1
271,  국가대표 배출의 산실      코리아투어가 돌아온다,0,당초  올해  월 개최 예정이었던 코리아투어는  월로 한 차례 일정을 연기했고  최근  코로나  확진자가 늘어나며  월 개최 일정 역시 연기했다  중  고등학생들이 참여하는 오픈대회를 병행해야 하는 코리아투어  ,1
272,김여정 경고에  대화 신호다 반색하는 김홍걸,0,그는  지금 북측은  코로나 신종  코로나 바이러스 감염증  위기로 어렵던 나라 사정이 심각한 수준으로 악화하고 있다 며  그럼에도  자존심과 체면을 지켜야 하기에 노골적으로 남측에 교류 재개를 제안할 수도 없다 고  ,1
273,군산시   코로나  극복 위한 따뜻한 마음 전달,1,전북 군산서해라이온스클럽 회장 김유성 과  참빛솔라에너지 대표이사 김용우 가  일  코로나 로 인해  이번 기탁식에 참석한 서해라이온스클럽 김유성 회장은  코로나 로 어려움을 겪고 있을 취약계층에게  ,1
274,옥천군  경제 살리는  향수  카드  출시,1,군은 당초 하반기에 출시하려고 했으나 군 재난지원금을 향수 카드로 지급하는 방침에 맞춰  코로나  김재종 옥천군수는  지역자금의 역외 유출을 방지하고 관내 소비촉진을 통해  코로나 로 인해 침체된  ,1
275,  김해에  억원 들여 제 데이터센터   건립한다,0, 은 자체 보유한 통합 클라우드 서비스  의 사업 확대와 더불어  포스트  코로나  시대로 본격화된 디지털 전환으로 클라우드 수요 급증이 예상됨에 따라  의 데이터 수용 능력을 넘어선 새로운  데이터  ,1
276,비대면 단절 고립이 투자 화두 디지털 간편식  집콕  눈길,0, 코로나 로 인한 장기 고립 경제 시대가 왔다  디지털  간편식 등 집콕 관련 주식과 함께 비대면 콘텐츠 산업  로봇  물류 산업주가 떠오르고 있다   코로나  완전 종식 전에는 비대면 단절 고립이 화두가 될 전망이다  전  ,1
277,캐나다유학후이민  자녀무상교육 한 자리에서 알아볼 수 있는  월 세미나 개최,1,세미나 참가비는 무료이며  최근 다시 번진  코로나  사태를 대비하여 이번 세미나는 소수정원으로 진행되며  참석자 전원 마스크 착용 및 체온검사가 이루어질 예정이다  세미나 참석 및 자세한 사항은 우리에듀케이션  ,1
